Image_name,data_type,Genotype,Treatment,Replication,Group,DBSCAN_density_points,DBSCAN_center_x,DBSCAN_center_y,Density_points,Density_center_x,Density_center_y,FCM_density_points,FCM_center_x,FCM_center_y,GMM_density_points,GMM_center_x,GMM_center_y,HDBSCAN_density_points,HDBSCAN_center_x,HDBSCAN_center_y,K-mean_density_points,K-mean_center_x,K-mean_center_y,SLIC_density_points,SLIC_center_x,SLIC_center_y,Mean_shift_density_points,Mean-shift_center_x,Mean-shift_center_y,OPTICS_density_points,OPTICS_center_x,OPTICS_center_y
d49_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,16750.36552,2491.099479,2849.850542,69.90607794,1817.27058,786.6757987,81822.21293,2122.513842,1650.768162,83335.59261,2238.90164,1686.050873,17195.29702,2488.793276,2862.936457,45309.98896,2592.591297,2259.202414,552259.8548,2545.37816,2453.46198,44010.45878,2633.633031,2381.706841,17235.99407,2489.474749,2800.503448
d13_20_G03_0_4_T,augment_bootstrap,CALINGIRI,T0,R4,T,10581.01486,1953.82146,1923.868132,66.21126551,1414.711957,376.7269411,14974.43788,1930.61306,1862.261976,18063.7026,1940.854607,1758.980171,10564.84866,1889.554182,1917.599464,6904.178613,1834.379384,1697.382505,391990.3667,2021.894764,1771.926467,8782.80199,1324.405511,446.9459238,9628.565822,1895.966135,1889.311891
d43_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,13628.08741,1506.817039,667.9652888,65.68781578,550.8662273,3018.753986,60777.41613,796.2566504,3650.365988,80173.19388,1023.109321,3215.865884,8666.567919,1896.334668,4473.989556,40188.90152,1635.004738,928.2529369,380136.1096,1459.229778,332.6423708,36025.77858,1663.989101,808.2721542,8221.660952,753.8534135,4544.579376
d31_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,3549.545022,1077.326571,2560.596027,58.56690862,882.0863654,2319.991302,21479.77628,1115.502074,1516.525776,24427.83952,1058.427059,2031.992514,2905.494523,1082.531064,2509.335887,10880.77136,863.55496,2202.751312,311068.7577,1434.724718,872.7118756,9822.422846,894.5842693,2450.665384,2957.811752,1068.732649,2531.084692
d3_T020_08.10.23,augment_bootstrap,Gladius,na,R8,T,284898.4954,1329.698649,4463.755683,89.98968645,943.0180033,2660.471095,319428.0823,1023.703486,2772.496271,325596.6459,992.1480611,2886.119234,256452.4311,1273.637079,4488.857594,155690.1869,1097.754355,5829.653189,1039630.281,1102.220488,3143.085385,342379.4213,1108.860643,3286.286053,165669.4276,1231.952247,4796.886879
d37_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,19422.80796,1446.784244,3217.28986,59.75732881,1775.110038,4593.304816,27019.14068,1278.559279,2988.891555,22319.80758,1658.406912,4043.113774,19512.34504,1466.060221,3238.974731,10847.31511,1455.239125,2685.801591,528590.9668,1420.279537,2557.231146,9731.617728,1428.673099,3180.080423,16402.58458,1417.742099,3106.970997
d41_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,23731.93922,1400.848082,3602.611343,62.20074824,1228.669242,1970.207766,50999.92443,1692.999415,1805.671487,47217.38308,1511.134966,1783.015755,10266.61291,1366.318713,4106.233836,26499.67612,1279.325853,1651.57006,503351.7256,1421.741413,3453.389674,37813.22521,1377.068634,1792.016745,10395.62743,1369.896501,4127.98451
d3_T023_08.10.23,augment_bootstrap,3811,na,R8,S,40012.69603,573.0050345,3759.901681,56.98580168,1211.696416,5872.466663,247209.6213,1074.363429,4867.094922,297272.6828,896.929618,4538.077234,37409.71389,561.8737674,3728.988089,139645.0337,1083.207743,4204.077804,406729.7013,857.087141,3825.614608,201401.6525,1046.125356,3775.816177,36544.45646,573.5326835,3781.15756
d13_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,5773.629527,1917.532707,2249.802112,53.4464144,1577.862394,857.0215698,15632.2106,1811.773073,2114.144562,15215.97448,1609.003515,1149.265917,5307.549679,1913.582117,2206.235217,7450.588103,1479.353284,876.6639877,385572.5224,1463.06416,295.2909303,9969.207094,1625.081601,473.3116733,6598.590705,1401.470157,727.8808578
d17_34_G05_0_2_S,augment_bootstrap,Hartog,T0,R2,S,6822.411864,853.7166833,2560.715776,73.33764261,1668.521726,722.2957194,21266.61486,947.445879,1930.274523,22937.31457,1918.536126,2250.009565,6339.831975,848.1625902,2542.68638,11445.64865,2255.352127,2782.84007,350485.7522,1449.269889,1365.506775,9499.749695,2305.582398,2744.297936,7161.24396,2128.96756,1321.847552
d43_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,13248.16828,1521.118069,680.2140037,65.36769667,557.2148231,3000.032236,60456.39878,771.981005,3645.151588,78455.73123,1030.698112,3200.768279,9800.486735,1920.593331,4342.348906,39929.40809,1646.005414,894.6636222,375930.7809,1467.595514,311.5863303,35532.23683,1650.048656,798.4069877,8730.949898,774.8167515,4434.787503
d49_30_G04_1_2_S,augment_bootstrap,Forrest,T1,R2,S,2777.491042,722.5695527,1082.127902,62.39468652,826.6996529,2133.022198,18368.31081,1013.858632,3173.123546,18289.79274,1141.964682,1495.825243,1606.031311,735.5018333,1145.034718,7930.051383,933.9101865,3445.950704,346519.2382,1312.095628,3190.440728,6377.137985,1708.112739,3035.616087,2371.881898,746.1214998,1129.722863
d15_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,4701.550508,1165.722013,1784.576597,58.40733782,2437.737495,1431.509136,20384.91774,1416.131141,1161.883036,23476.81431,1210.921677,1647.531842,5365.655273,1176.417379,1818.035391,8377.013137,1112.760295,1596.384002,374560.9653,885.5797679,1498.675857,6160.654352,1269.0236,918.9048171,4806.056204,1178.376362,1777.152258
d17_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,19515.86238,2005.577541,2648.109766,54.19123891,1518.61762,983.6185117,17960.60793,2048.88911,2838.719354,23213.59374,1672.539937,2003.423067,19626.49509,2009.520935,2667.612465,8033.392779,1942.565309,3189.217765,560659.1219,1671.807549,2294.366046,11360.36216,1586.567517,860.4178624,16811.33526,2021.070354,2734.488596
d37_40_G05_1_4_S,augment_bootstrap,Hartog,T1,R4,S,19632.99685,2356.868189,3425.517247,48.29972693,2162.558093,3301.742156,28789.2444,1700.703386,2817.832858,28883.48256,1707.302284,2805.951561,19447.53666,2328.362431,3444.988659,17048.94145,2089.614708,3455.333999,461474.9001,2081.686817,3503.691149,17853.98452,2384.32344,3183.063059,18457.34409,2356.598367,3490.132889
d29_01_G01_0_1_T,augment_bootstrap,Gladius,T0,R1,T,11286.27189,895.2622731,2639.985475,95.21447487,2279.655632,3547.468753,24029.0001,2036.033205,2208.414984,36557.91517,2306.68255,2959.569758,8579.806555,2154.819988,2645.86392,16325.48969,2380.263233,2220.865593,363586.1451,2393.86891,3163.965251,16901.68547,2320.073311,3634.669998,7311.279604,908.111567,2643.34045
d25_26_G04_0_2_S,augment_bootstrap,Forrest,T0,R2,S,6201.065317,1371.28941,3154.440913,52.29968279,1509.762107,3772.279201,14865.56283,1358.168695,2403.208673,15424.99191,1387.458171,2654.537612,4660.665888,1374.035771,3194.961603,6136.28152,1954.504985,2683.255858,384641.4732,854.5257972,2215.273741,6865.687175,1948.04624,2710.58075,4448.657988,929.7418805,2520.028454
d31_26_G04_0_2_S,augment_bootstrap,Forrest,T0,R2,S,6116.78902,1407.333711,3106.163613,55.24388971,1728.335058,2899.498148,30228.24508,1392.130198,3221.56712,32160.07907,1402.780794,3170.920749,7846.719094,1429.670056,3135.978347,11450.78738,1212.396154,2465.154228,368398.0158,1472.212871,2709.922766,6582.423074,2015.425442,2974.132478,6465.393411,1421.435463,3079.401412
d15_16_G02_1_4_T,augment_bootstrap,5489,T1,R4,T,6314.021957,1712.17959,1646.459274,69.07739414,2331.292916,1852.960207,9195.519261,1833.531358,1893.676324,12822.90536,1828.038601,1936.665309,5458.003737,2310.132981,1814.509244,4903.389351,1642.339898,742.8430583,347889.9538,2015.540379,1570.239102,7706.055223,2269.093454,1873.764074,5684.433853,2315.818829,1772.056616
d07_17_G03_0_1_T,augment_bootstrap,CALINGIRI,T0,R1,T,7772.592497,1336.889545,786.1862755,58.44814257,1493.260757,749.4816053,13010.03882,1641.683357,551.272288,16773.77906,1328.715035,756.2458988,7559.703885,1322.223616,793.7757928,4922.348291,1531.818852,396.7510357,443968.5158,1439.077635,483.4919086,6977.143777,1611.395852,333.5884903,6738.400908,1304.153183,823.0352609
d07_16_G02_1_4_T,augment_bootstrap,5489,T1,R4,T,3317.130496,1604.251568,1012.799007,64.1784449,1570.55515,244.7659851,2856.134435,1583.836282,530.3316987,3302.497966,1589.679831,444.8154431,2826.261472,1610.608976,1046.032934,1806.296232,1571.010187,937.3079287,279675.2511,1471.591385,834.7217518,1972.543207,1637.81473,1089.634396,1111.864491,1643.853771,1107.485339
d31_43_G06_0_3_S,augment_bootstrap,3811,T0,R3,S,16793.00582,1770.640343,3676.461522,45.20404929,1562.722072,1471.458447,48309.53865,1753.604465,3970.583419,45143.34117,1419.585553,2096.000374,17353.10023,1825.669322,3701.832179,22842.67773,1789.637167,2629.799795,456574.6453,1523.156187,3188.740806,20548.03962,704.6355777,4006.55752,16397.68753,1810.899637,3719.015566
d25_05_G01_1_1_T,augment_bootstrap,Gladius,T1,R1,T,11729.51893,1300.113357,3528.218571,57.77225789,1532.602454,2345.145533,23435.2399,1647.174592,2274.648388,26620.52954,1502.133989,2921.330558,13186.7214,1426.821215,3520.477965,10192.46046,1397.310528,2924.580155,366076.31,1858.147188,2638.180387,6021.193365,1501.938215,2030.263722,14443.51155,1443.130779,3526.532833
d17_08_G01_1_4_T,augment_bootstrap,Gladius,T1,R4,T,16785.28633,1895.828904,2040.645263,62.03833456,1709.823328,1346.041299,15475.3892,1886.499864,1677.785847,14244.28951,1886.413833,1704.65142,16922.36159,1954.444115,2054.423305,5965.790226,1864.118301,2128.15567,840371.7139,1639.615302,1511.447842,6205.672658,1731.170225,922.6332758,22071.37442,1907.638182,1767.918008
d31_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,20816.30634,2074.522386,3431.021856,64.91052933,1569.320026,954.0535543,41149.85307,1626.664554,1371.160068,46704.48686,2034.235853,3546.584011,21190.70351,2041.962325,3453.134256,24327.44979,1612.922594,915.4419318,376150.0106,1876.219342,884.9721599,25158.20014,1634.797204,1035.767113,17769.97591,2076.731139,3650.028083
d45_31_G04_1_3_S,augment_bootstrap,Forrest,T1,R3,S,5208.512619,2118.324569,3691.758425,61.92008143,2377.562792,3137.01865,16445.41612,786.6488106,2466.459012,19070.68557,793.8751988,2498.110725,3511.634433,2098.213404,3687.58451,10725.45735,626.9571672,2053.749056,414624.6177,334.91786,3089.550327,9554.333826,1577.447101,611.3589158,4754.084437,2122.166926,3700.555826
d41_28_G04_0_4_S,augment_bootstrap,Forrest,T0,R4,S,4719.91628,1211.426471,3930.986855,94.92322109,1360.22124,624.0604706,24646.23381,2004.942681,3828.064422,26515.91848,2048.234452,3774.287659,5173.29455,1197.681114,4011.555987,12326.01265,1360.929135,4108.174701,307583.276,2595.147132,2550.714562,21945.80221,1353.010849,745.559435,4732.953662,1213.387433,3967.091285
d6_T019_28.10.23,augment_bootstrap,Gladius,na,R7,T,127932.7144,684.4784261,3734.115967,64.5408584,419.156108,4828.835133,323041.9698,1039.605012,5399.488428,310292.9752,799.2306962,2825.977726,113808.0049,698.8397025,3726.618882,168437.0684,831.679756,3960.796452,884937.7517,752.757509,3515.463523,205630.2675,615.7122238,3582.943227,97525.58218,680.8292374,3654.793764
d17_40_G05_1_4_S,augment_bootstrap,Hartog,T1,R4,S,2900.001072,1637.866741,2228.949778,65.11097767,1619.435037,1742.575694,8328.826566,1636.8161,2058.548368,7169.542165,1635.587332,2034.663547,4077.02471,1647.699851,2211.897661,3879.309051,2456.578471,2137.431745,376224.5066,1901.109815,2092.942243,1706.521898,2480.851513,2126.449141,3374.644161,1629.533768,2233.941686
d05_29_G04_1_1_S,augment_bootstrap,Forrest,T1,R1,S,1466.069049,1481.221841,351.9783194,50.72665359,1462.295967,232.3940805,1970.119589,1489.554323,379.9950226,439.9921065,1458.65159,333.4055802,1483.082215,1481.191999,491.8155122,1375.668672,1320.806923,734.9381512,324320.7894,1444.193255,325.6877144,-314.2589493,1470.800515,434.4389901,1735.608497,1496.196594,359.9119472
d49_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,20695.50408,1735.245153,576.4170861,70.00557264,1701.10598,804.2824338,75731.85718,1327.749275,1293.641542,74001.93394,1545.301623,1014.105166,17225.27148,1743.414211,643.1145444,47863.77158,1727.639761,830.1441139,403153.3272,1467.241026,363.6509283,44411.73855,1731.965203,743.9911215,15954.41788,1763.241598,592.9168114
d13_33_G05_0_1_S,augment_bootstrap,Hartog,T0,R1,S,2832.00155,1203.544653,776.8797319,59.19126413,1168.755803,755.3214107,9680.335305,1283.995301,2152.424417,9444.090403,1275.208011,2129.478676,2687.703561,1238.918916,752.3920369,5176.915066,1134.763959,760.3945985,379817.5486,1024.448385,2050.764843,5917.231262,1166.706135,1984.500135,3049.436135,1236.708566,756.4548756
d13_33_G05_0_1_S,augment_bootstrap,Hartog,T0,R1,S,1973.99496,1227.263625,758.3253262,59.13487934,1143.776653,785.494383,10247.55567,1294.579463,2116.562357,8255.410498,1267.695474,2102.098654,3686.824995,1249.785622,769.5827189,6638.772599,1142.914215,766.4646902,386144.0877,1022.854461,2027.871437,5311.41564,1168.076952,1953.642503,3068.575436,1240.138786,774.0601932
d09_06_G01_1_2_T,augment_bootstrap,Gladius,T1,R2,T,6753.511002,1585.246294,1248.16048,58.89390776,1665.592806,958.2007635,11538.17793,1621.371988,917.1612904,6745.245475,1607.713199,1381.783205,7187.052159,1598.096526,1217.514898,3696.331985,1718.058952,812.1252683,462319.4606,1812.645778,1015.114502,5524.222021,1717.080423,682.4901782,8645.364779,1619.877307,1209.506617
d7_T020_04.11.23,augment_bootstrap,Gladius,na,R8,T,252202.298,1085.556588,4912.762745,75.29080735,1199.342242,5535.758889,314653.2004,1126.735131,5258.268645,308319.4162,971.9900182,2695.673661,184657.7155,1088.59902,4715.726941,167382.4578,1000.074768,5874.98291,1140279.793,1073.842982,4592.417291,223179.383,1059.253223,5606.059959,181039.8069,1078.297248,4750.222109
d07_23_G03_1_3_T,augment_bootstrap,CALINGIRI,T1,R3,T,4397.187629,1523.950377,1160.576655,78.87944614,1825.469575,357.6296489,5097.613161,1765.792143,326.9431572,5822.339535,1753.432078,292.2175409,4081.405157,1533.812348,1156.633037,1317.289066,1616.788444,267.6200369,335033.2634,1468.615123,881.4126784,2482.66067,1790.573235,383.7278048,1676.803061,1514.851266,1269.315162
d45_09_G02_0_1_T,augment_bootstrap,5489,T0,R1,T,15285.99449,768.9677051,4425.733382,56.77500696,1189.461808,3796.934417,50597.73857,2441.852086,3265.915605,47487.229,2152.803692,3020.12931,13085.12763,784.844456,4434.433296,21910.3174,909.4367492,4526.331015,537784.7835,836.8910979,3881.171362,24063.54519,2476.532654,4184.937101,12357.99633,800.6520199,4343.578816
d43_37_G05_1_1_S,augment_bootstrap,Hartog,T1,R1,S,4812.926197,2405.271171,2570.246541,61.88145526,2412.798734,2666.309437,12958.14612,2399.247008,2585.776138,17404.15848,2396.857345,2554.477638,4062.103879,2412.571313,2594.784649,5525.749155,1079.043401,1933.428988,171841.8696,2604.624655,2661.066018,2445.357967,2414.874342,2402.069739,4986.615334,2408.515312,2572.674188
d25_34_G05_0_2_S,augment_bootstrap,Hartog,T0,R2,S,6997.480017,866.9729956,2465.032746,47.20415323,2519.348023,3183.105006,24875.99914,1669.826066,1887.695024,24377.76105,2065.85911,2725.577164,5773.631321,872.3783146,2503.266713,14163.49548,2398.911941,2881.903407,398225.6967,893.052458,2214.818797,14546.34309,1556.293038,558.7324381,6992.406248,2118.712526,1265.17429
d29_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,17973.37186,1427.339013,3190.959159,60.87022459,1583.961219,3666.610063,17301.67913,1212.59675,2484.72832,19187.38205,1211.034938,2623.597871,19244.05675,1448.377058,3143.654139,7738.869746,1414.028286,3048.112462,709846.3625,1451.658662,2629.636527,6230.065278,1589.070184,3833.547819,13341.58756,1383.626169,2932.218179
d37_05_G01_1_1_T,augment_bootstrap,Gladius,T1,R1,T,14614.48885,1336.185438,3736.653113,60.2078327,1348.181212,3295.031982,31946.57818,1634.223851,2518.462224,34878.17025,1633.459319,2506.715227,15361.9768,1458.499033,3742.811193,13368.16278,1374.567498,2194.452014,291935.7084,1313.417104,3439.344245,17044.24485,1348.500447,2624.669407,5580.989691,1362.257941,2583.384455
d11_42_G06_0_2_S,augment_bootstrap,3811,T0,R2,S,2946.600847,1925.29592,2063.239232,51.05275913,1082.983351,1002.854441,15658.53884,1295.807507,750.9924235,14711.9897,1307.471707,726.5455933,3805.784359,1923.296651,2114.787837,6413.01393,1102.695897,929.7970746,379539.8026,866.4943776,1279.134081,7122.529062,956.5629929,1525.366331,2975.25411,865.3485356,1566.746558
d05_43_G06_0_3_S,augment_bootstrap,3811,T0,R3,S,3832.406852,1689.177137,657.4585786,53.57320838,1683.26697,879.2987349,2993.505696,1697.822542,412.5178067,1982.193466,1680.024804,670.1646947,1908.090117,1689.854717,488.2417848,-244.245478,1733.874506,339.4114627,277395.7276,1467.479384,294.7714929,1391.171901,1680.413036,862.2902863,2502.673898,1668.842924,465.4663245
d41_11_G02_0_3_T,augment_bootstrap,5489,T0,R3,T,11412.20475,1472.416506,4115.671198,51.14220642,1559.652524,2807.683637,27127.20002,1908.120651,2660.999428,32066.92536,1924.8446,2746.468725,8357.59133,1417.973741,4212.900335,12269.37663,1465.792195,2401.588958,354962.9904,1437.094742,2178.276133,15461.47389,1430.732338,4289.648938,8286.421881,1413.669634,4197.796338
d07_16_G02_1_4_T,augment_bootstrap,5489,T1,R4,T,3700.504836,1606.352205,1070.496157,64.13850338,1563.605598,306.4820399,1349.899903,1587.242395,431.8861945,5130.784177,1589.46628,428.3014517,3000.306585,1602.675574,1033.097014,827.4452914,1574.676755,887.4489832,282524.2895,1460.357861,835.3393127,2010.494667,1644.680581,1118.181502,984.1645875,1661.28242,1141.645535
d7_T001_04.11.23,augment_bootstrap,Gladius,na,R1,T,198208.0347,1316.256634,5849.34479,58.86000333,1799.172589,5480.868069,352362.2636,1226.754777,5588.102661,353411.6207,1232.970325,5517.500074,118444.9262,1336.937674,5720.163051,136786.3616,1355.622158,4937.637564,1620011.802,1198.075131,5364.227438,319830.9836,1262.072487,5696.892255,112968.0249,1333.526609,5610.219804
d25_18_G03_0_2_T,augment_bootstrap,CALINGIRI,T0,R2,T,15812.70442,1127.154409,2344.08318,86.12173464,1462.255702,1428.577544,31133.86052,1346.126835,1849.605875,32707.04378,1642.639376,1934.466415,16045.78125,1190.69617,2402.790672,13617.25166,1130.347029,1630.662179,460227.352,1417.427985,1319.257633,18372.41863,1193.943341,2070.300001,18783.26435,1197.77364,2211.644699
d29_34_G05_0_2_S,augment_bootstrap,Hartog,T0,R2,S,6558.688687,960.1627707,1601.306068,63.55237237,1631.439423,724.5887872,24079.35364,1665.608818,1862.042689,26240.68195,1968.836873,2431.008348,6540.169988,842.1017487,2605.209379,9688.120418,1884.010111,1526.644885,353158.4629,2186.316246,3176.528308,14328.67543,1531.864639,642.77502,6650.557247,2085.055603,1397.337315
d09_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,6106.42079,1763.381968,776.6546954,53.64067077,1650.1586,283.9325325,9988.442649,1781.616531,611.1430954,9675.47181,1786.335034,591.3788849,6372.896636,1766.543989,775.8658441,5278.893903,1928.958533,1049.533787,430405.5854,1532.064858,403.7310457,5807.058463,1933.447503,1061.445006,4691.522315,1904.802615,1336.771845
d29_04_G01_0_4_T,augment_bootstrap,Gladius,T0,R4,T,20333.58412,2077.156211,3418.019345,48.72006074,2001.255617,1914.283134,27113.99922,2115.034872,3828.733721,28908.64412,1718.881216,2168.339865,21332.12546,2032.390492,3424.300066,13232.78966,2052.713801,4355.60053,407251.3149,1966.346341,3380.075218,25926.29724,1627.719014,1007.291194,19113.38098,2026.516549,3442.300457
d6_T001_28.10.23,augment_bootstrap,Gladius,na,R1,T,196296.1304,1380.12555,5807.171583,56.07603392,1059.884664,6048.859392,351879.0047,1275.301328,5590.297919,351390.4124,1292.713137,5600.498507,152196.4262,1533.800621,5745.862914,134688.8737,1398.56795,4955.517281,1428081.258,1403.981915,5314.337978,314684.0913,1295.981826,5685.667955,113429.9118,1365.154552,5675.691867
d13_24_G03_1_4_T,augment_bootstrap,CALINGIRI,T1,R4,T,8859.882567,2238.700375,1558.577194,49.98378879,1269.291366,881.2306342,15208.66179,1276.534079,1748.306874,12856.82462,1300.626598,1720.125589,7623.604355,2196.428086,1495.9327,6145.872907,1231.446024,1267.193374,335963.5455,2070.467634,1478.465814,3579.489553,1559.304891,536.0454857,5194.672247,2260.705694,1730.010714
d49_12_G02_0_4_T,augment_bootstrap,5489,T0,R4,T,24841.43191,1164.824491,2681.971273,51.96505382,1615.97873,3263.198047,80307.09724,2162.158115,3653.047969,101571.1631,2107.984347,3280.714131,20581.22858,1268.641004,2965.368857,34395.08428,1622.274047,908.0960524,564576.9451,1390.96271,3047.220209,33818.77284,1618.347079,851.4434253,19309.5637,1272.462405,2897.644211
d37_47_G06_1_3_S,augment_bootstrap,3811,T1,R3,S,4764.997251,1469.532858,2339.167801,49.73786654,1269.096059,2003.381917,14686.05885,1479.54803,2311.305565,16326.48104,1477.024571,2284.923767,3687.507984,1481.916256,2339.425824,7069.164887,1364.307078,2650.369917,349205.6743,1452.697651,2463.45134,7760.757263,1492.033292,2492.635861,3309.08334,1633.878946,2537.480473
d09_35_G05_0_3_S,augment_bootstrap,Hartog,T0,R3,S,4056.871106,1465.522588,528.9666374,55.71758324,671.7476282,1019.202389,8665.619368,1466.211355,553.9125867,4541.547188,1471.327289,491.7614707,2792.525776,1465.566668,552.5017724,3206.540442,657.8456724,1008.63412,347536.3013,272.5470894,839.6066804,3943.006314,1432.674573,229.7021793,1938.742307,1449.792736,529.8060329
d09_44_G06_0_4_S,augment_bootstrap,3811,T0,R4,S,4088.81585,1216.3909,1175.674351,60.74276729,1238.15384,1020.20482,12259.66636,1186.097579,963.5326505,11538.44456,1183.323281,886.1765922,5026.445109,1219.291533,1190.570674,5087.47243,1102.660009,918.3818167,364949.5921,861.401277,864.3171651,8669.763285,1596.391485,273.0377565,6117.2432,1797.86196,566.3334427
d7_T011_04.11.23,augment_bootstrap,Gladius,na,R4,T,86334.0853,1548.040156,5876.356717,67.15688896,1478.629557,3968.412218,265224.9105,1263.341983,5668.517525,240184.742,1224.856163,5818.924619,72058.28472,1551.992461,5804.779741,108268.2734,1644.3448,5860.460776,853449.5488,733.2408919,5549.364589,113996.6995,1648.529908,5825.465721,70033.51116,1549.75467,5790.629854
d37_15_G02_1_3_T,augment_bootstrap,5489,T1,R3,T,13684.45733,1029.56989,3086.259334,59.84541672,1538.736971,4249.825138,27282.11755,1478.193816,4094.54898,27897.96624,1434.994261,3925.751023,14105.57248,1146.303021,3036.727412,12900.00596,913.1817004,2613.779107,440994.5997,888.6823431,2345.020266,18578.45601,1657.558965,4142.360867,13421.18603,1129.9245,2964.36337
d11_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,5098.542381,1153.337271,1658.917295,68.14233035,1451.912504,440.6595849,16772.78166,1479.997711,652.9587294,22440.00496,1329.822494,1180.893459,5163.654357,1158.362244,1722.83052,9089.456008,1483.911389,381.2369517,354443.4745,894.5118893,1541.966605,6336.621853,1418.340669,366.4593967,4972.211479,1170.163927,1707.826566
d07_38_G05_1_2_S,augment_bootstrap,Hartog,T1,R2,S,2312.994227,1399.420486,439.0987088,71.8926891,1435.156859,345.6016641,3571.799809,1387.083084,534.1359494,6593.233234,1305.27706,613.0345638,3970.105971,1403.020844,469.9470072,603.9672226,1447.813389,368.3464018,300320.0966,1427.553392,275.0635304,2250.889271,1434.202007,384.0279176,3176.950019,1393.847473,476.0728253
d15_10_G02_0_1_T,augment_bootstrap,5489,T0,R2,T,15208.91109,2123.841158,1462.531312,57.74763684,1962.07641,976.0817761,19226.46271,2265.457226,1810.492475,28023.98264,2191.206565,1545.21775,14700.30387,2105.45235,1455.515157,9440.036099,1674.296303,556.6045489,661379.7786,1661.589226,1257.696012,6280.894703,1684.974792,394.4925487,14114.72057,2164.337977,1447.222017
d09_37_G05_1_1_S,augment_bootstrap,Hartog,T1,R1,S,3048.498804,1296.298729,875.6953351,69.60602203,1072.482559,1433.294048,1553.67613,1339.267186,900.6097093,3908.190996,1317.175675,891.3856843,3669.876838,1297.425069,951.0928352,954.8585429,1395.590441,758.9464418,266298.0525,1450.757327,850.5303004,1748.994326,1372.283629,804.136699,3497.31423,1302.397427,924.4617007
d21_12_G02_0_4_T,augment_bootstrap,5489,T0,R4,T,14526.00773,1970.863462,2679.017125,60.08680759,2108.453339,2810.761051,19326.2324,2046.12021,2850.276414,18482.0641,1044.86101,2199.223376,13474.39673,1933.507702,2669.012805,9050.44653,1330.408329,1761.212091,357457.6172,2024.490557,2236.282406,12677.46002,1561.226527,909.3195488,12744.11587,1952.253143,2668.64112
d29_37_G05_1_1_S,augment_bootstrap,Hartog,T1,R1,S,4997.981679,2350.108275,2600.179657,58.9254811,1056.374624,2119.143604,7440.635503,2372.340711,2601.776938,9024.577065,2370.704796,2650.874965,4962.266642,2380.568302,2555.689902,4960.735615,951.1692951,2203.97256,357084.5528,2558.1876,2153.298496,4537.638689,949.9940865,2181.408974,5179.329031,2383.929202,2576.381181
d49_07_G01_1_3_T,augment_bootstrap,Gladius,T1,R3,T,33595.0351,1328.962586,2300.200813,60.86269428,1535.95184,2961.393276,50805.39727,1473.5552,1508.656252,69325.62587,1277.004037,2469.711685,20407.29742,1321.391351,2409.055271,29020.78805,1394.444446,3098.639544,586838.3725,1465.277554,1274.214345,38187.18373,1219.951102,3214.191827,13037.17126,1378.153547,2545.425839
d05_48_G06_1_4_S,augment_bootstrap,3811,T1,R4,S,700.5474817,1464.694528,726.8211972,95.06705668,1563.628171,272.7861984,257.5258447,1594.209087,349.5144801,755.6099234,1599.250567,328.3457076,946.1843927,1466.376409,687.6684245,678.6148056,1560.546742,353.7387963,315154.3534,1476.300522,312.795729,1539.964279,1564.9107,287.1214852,2027.452902,1464.699183,679.3521511
d15_16_G02_1_4_T,augment_bootstrap,5489,T1,R4,T,5762.83548,1743.01991,1642.612657,68.96692515,2327.821092,1764.518167,13498.62564,1824.611462,1918.242432,9505.59287,1830.692061,1907.995416,4688.680315,2293.272749,1770.356329,4609.501948,1631.145847,691.6424556,341999.6092,2026.42134,1620.129846,5641.358987,2262.368873,1878.796093,6077.322373,2310.056413,1754.080234
d13_36_G05_0_4_S,augment_bootstrap,Hartog,T0,R4,S,4140.522533,1161.924764,1653.837615,61.91997522,1256.949056,678.0725992,16464.50787,1196.548266,1600.410411,18634.72992,1191.596372,1595.431126,4478.169677,1173.741563,1661.135735,6331.970108,1217.522798,970.3327231,387190.8193,886.8997746,1608.50145,6887.723961,1495.990187,429.4257194,4387.36438,1169.837847,1664.161407
d4_T023_14.10.23,augment_bootstrap,3811,na,R8,S,50471.88268,605.254975,3790.869066,72.99154492,1498.617913,3355.198271,266478.3534,1063.307368,4898.315017,318156.7114,1091.574437,4570.767751,50499.24074,603.1832004,3794.505708,152791.15,1092.02255,4213.098399,415420.7041,848.5097045,3715.588602,217809.2872,1037.526444,3835.964322,49085.41032,610.1946376,3829.40341
